Evaporation residue cross section (mb) calculated using Monte-Carlo procedure (statistics: 6185 events for each energy)
Ecm(MeV)	E^*(MeV)	Sigma_fus	Sigma_surv	Sigma_fiss	3n	5n	2n	4n	6n	7n	8n	9n	
102.22500	68.78500	1.13043E+3	2.06165E+2	9.24269E+2	0.0	4.87997E+1	0.0	4.56926E+0	4.07578E+1	2.74155E+0	0.0	0.0
103.22800	69.78800	1.15612E+3	1.99820E+2	9.56296E+2	0.0	4.11230E+1	0.0	1.68230E+0	4.71045E+1	3.36461E+0	0.0	0.0
104.23000	70.79000	1.18119E+3	2.01099E+2	9.80094E+2	0.0	3.51398E+1	0.0	2.29172E+0	4.46886E+1	1.90977E+0	0.0	0.0
105.23200	71.79200	1.20564E+3	2.10525E+2	9.95120E+2	0.0	4.03506E+1	0.0	2.14424E+0	4.56137E+1	4.09354E+0	0.0	0.0
106.23400	72.79400	1.22949E+3	2.02364E+2	1.02713E+3	0.0	2.78301E+1	0.0	1.39150E+0	4.59196E+1	1.01381E+1	0.0	0.0
107.23600	73.79600	1.25283E+3	2.02559E+2	1.05027E+3	0.0	2.41045E+1	0.0	1.62047E+0	4.33477E+1	1.09382E+1	0.0	0.0
108.23900	74.79900	1.27575E+3	2.03996E+2	1.07175E+3	0.0	2.59894E+1	0.0	1.65012E+0	4.70285E+1	1.05195E+1	0.0	0.0
109.24100	75.80100	1.29820E+3	1.89116E+2	1.10909E+3	0.0	1.86807E+1	0.0	0.83958E+0	4.23988E+1	1.07047E+1	0.20989E+0	0.0
110.24300	76.80300	1.32000E+3	2.08938E+2	1.11106E+3	0.0	1.98480E+1	0.0	1.70736E+0	4.07632E+1	1.34455E+1	0.21342E+0	0.0
111.24500	77.80500	1.34120E+3	2.03836E+2	1.13736E+3	0.0	1.45287E+1	0.0	0.65054E+0	4.01166E+1	1.79983E+1	0.0	0.0
112.24800	78.80800	1.36210E+3	1.92038E+2	1.17006E+3	0.0	1.21125E+1	0.0	0.88090E+0	3.17127E+1	1.71777E+1	0.22022E+0	0.0
113.25000	79.81000	1.38270E+3	2.00307E+2	1.18239E+3	0.0	1.07308E+1	0.0	0.22355E+0	3.26394E+1	1.85553E+1	0.22355E+0	0.0
114.25200	80.81200	1.40263E+3	2.00245E+2	1.20238E+3	0.0	9.29792E+0	0.0	0.0	2.94812E+1	2.26779E+1	0.22677E+0	0.0
115.25400	81.81400	1.42205E+3	2.01179E+2	1.22087E+3	0.0	5.05821E+0	0.0	0.45983E+0	2.66706E+1	2.16124E+1	1.83935E+0	0.0
116.25600	82.81600	1.44132E+3	1.94118E+2	1.24720E+3	0.0	8.85532E+0	0.0	0.69910E+0	2.72651E+1	2.28374E+1	0.23303E+0	0.0
117.25900	83.81900	1.46001E+3	1.92386E+2	1.26762E+3	0.0	6.60957E+0	0.0	0.23605E+0	2.50220E+1	2.24253E+1	1.88845E+0	0.0
118.26100	84.82100	1.47822E+3	1.90005E+2	1.28821E+3	0.0	5.01901E+0	0.0	0.0	2.19880E+1	1.98370E+1	2.62901E+0	0.0
119.26300	85.82300	1.49642E+3	1.99120E+2	1.29730E+3	0.0	4.11304E+0	0.0	0.24194E+0	1.69361E+1	2.46782E+1	1.93555E+0	0.0
120.26500	86.82500	1.51377E+3	1.87232E+2	1.32654E+3	0.0	5.13971E+0	0.0	0.0	1.88456E+1	2.37406E+1	2.69223E+0	0.0
121.26700	87.82700	1.53079E+3	1.92803E+2	1.33799E+3	0.0	2.47501E+0	0.0	0.0	1.60876E+1	2.74726E+1	2.97001E+0	0.24750E+0
122.27000	88.83000	1.54823E+3	1.93998E+2	1.35423E+3	0.0	1.75224E+0	0.0	0.0	1.82734E+1	2.42811E+1	4.25545E+0	0.0
123.27200	89.83200	1.56415E+3	2.02315E+2	1.36183E+3	0.0	1.01157E+0	0.0	0.0	1.36562E+1	2.07373E+1	4.29919E+0	0.0
124.27400	90.83400	1.58026E+3	1.87791E+2	1.39246E+3	0.0	1.02199E+0	0.0	0.0	1.63519E+1	2.24838E+1	3.57697E+0	0.0
125.27600	91.83600	1.59689E+3	1.94673E+2	1.40221E+3	0.0	1.54912E+0	0.0	0.0	8.77835E+0	2.55605E+1	5.68011E+0	0.77456E+0
126.27900	92.83900	1.61125E+3	2.06845E+2	1.40441E+3	0.0	0.52102E+0	0.0	0.0	9.63886E+0	2.47484E+1	7.55479E+0	0.26051E+0
127.28100	93.84100	1.62719E+3	1.89686E+2	1.43751E+3	0.0	0.52617E+0	0.0	0.0	6.57717E+0	2.05208E+1	5.26174E+0	0.0
128.28300	94.84300	1.64219E+3	1.98072E+2	1.44412E+3	0.0	0.53102E+0	0.0	0.0	8.76189E+0	1.96479E+1	8.23086E+0	0.26551E+0

