Evaporation residue cross section (mb) calculated using Monte-Carlo procedure (statistics: 22408 events for each energy)
Ecm(MeV)	E^*(MeV)	Sigma_fus	Sigma_surv	Sigma_fiss	3n	4n	5n	7n	6n	2n	9n	8n	
80.17650	46.73650	3.67852E+2	1.22793E+1	3.55573E+2	0.24624E+0	7.10818E+0	4.23536E+0	0.0	0.0	0.0	0.0	0.0
81.17870	47.73870	4.13070E+2	1.25351E+1	4.00534E+2	9.21701E-2	6.28600E+0	5.41960E+0	0.0	0.0	0.0	0.0	0.0
82.18090	48.74090	4.57030E+2	1.08098E+1	4.46220E+2	8.15833E-2	4.16075E+0	5.77202E+0	0.0	0.0	0.0	0.0	0.0
83.18320	49.74320	4.99778E+2	9.07755E+0	4.90701E+2	2.23036E-2	3.10019E+0	5.12982E+0	0.0	0.0	0.0	0.0	0.0
84.18540	50.74540	5.41358E+2	8.14164E+0	5.33217E+2	0.0	2.12601E+0	5.31501E+0	0.0	0.0	0.0	0.0	0.0
85.18760	51.74760	5.81813E+2	7.63357E+0	5.74180E+2	0.0	1.58384E+0	5.29676E+0	0.0	2.59645E-2	0.0	0.0	0.0
86.18980	52.74980	6.21183E+2	7.26303E+0	6.13920E+2	0.0	1.60785E+0	5.07303E+0	0.0	0.0	0.0	0.0	0.0
87.19200	53.75200	6.59506E+2	6.38669E+0	6.53120E+2	0.0	0.73579E+0	4.88567E+0	0.0	0.14715E+0	0.0	0.0	0.0
88.19420	54.75420	6.96820E+2	5.97062E+0	6.90850E+2	0.0	0.52864E+0	4.10480E+0	0.0	0.27987E+0	0.0	0.0	0.0
89.19650	55.75650	7.33161E+2	5.75849E+0	7.27402E+2	0.0	0.42534E+0	3.86081E+0	0.0	0.55621E+0	0.0	0.0	0.0
90.19870	56.75870	7.68560E+2	5.00757E+0	7.63553E+2	0.0	0.44588E+0	2.84677E+0	0.0	0.78886E+0	0.0	0.0	0.0
91.20090	57.76090	8.03051E+2	4.58722E+0	7.98464E+2	0.0	0.10751E+0	2.61615E+0	0.0	0.93178E+0	0.0	0.0	0.0
92.20310	58.76310	8.36664E+2	4.44319E+0	8.32221E+2	0.0	7.46755E-2	2.76299E+0	0.0	0.78409E+0	0.0	0.0	0.0
93.20530	59.76530	8.69429E+2	3.29800E+0	8.66131E+2	0.0	3.87999E-2	1.78480E+0	0.0	0.77599E+0	0.0	0.0	0.0
94.20760	60.76760	9.01373E+2	3.74097E+0	8.97632E+2	0.0	0.0	1.68947E+0	0.0	1.12631E+0	0.0	0.0	0.0
95.20980	61.76980	9.32524E+2	3.03794E+0	9.29486E+2	0.0	0.12484E+0	0.74908E+0	0.0	0.91554E+0	0.0	0.0	0.0
96.21200	62.77200	9.62907E+2	2.83612E+0	9.60071E+2	0.0	0.0	0.90240E+0	0.0	1.11726E+0	0.0	0.0	0.0
97.21420	63.77420	9.92547E+2	3.01202E+0	9.89535E+2	0.0	0.0	0.75300E+0	4.42943E-2	1.19595E+0	0.0	0.0	0.0
98.21640	64.77640	1.02147E+3	2.78068E+0	1.01869E+3	0.0	0.0	0.50143E+0	4.55849E-2	1.50430E+0	0.0	0.0	0.0
99.21870	65.77870	1.04969E+3	2.34222E+0	1.04735E+3	0.0	0.0	0.46844E+0	4.68445E-2	1.07742E+0	0.0	0.0	0.0
100.22100	66.78100	1.07724E+3	1.68259E+0	1.07556E+3	0.0	0.0	0.48074E+0	0.0	0.67303E+0	0.0	0.0	0.0
101.22300	67.78300	1.10415E+3	2.02026E+0	1.10213E+3	0.0	0.0	0.29564E+0	4.92747E-2	1.18259E+0	0.0	0.0	0.0
102.22500	68.78500	1.13043E+3	2.67373E+0	1.12776E+3	0.0	0.0	0.40358E+0	0.40358E+0	0.85761E+0	0.0	0.0	0.0
103.22800	69.78800	1.15612E+3	2.01216E+0	1.15410E+3	0.0	0.0	0.15478E+0	0.10318E+0	0.77390E+0	0.0	0.0	0.0
104.23000	70.79000	1.18119E+3	1.84496E+0	1.17935E+3	0.0	0.0	0.15813E+0	0.15813E+0	0.63255E+0	0.0	0.0	0.0
105.23200	71.79200	1.20564E+3	1.56032E+0	1.20408E+3	0.0	5.38042E-2	0.16141E+0	5.38042E-2	0.59184E+0	0.0	0.0	0.0
106.23400	72.79400	1.22949E+3	1.75579E+0	1.22774E+3	0.0	0.0	0.0	0.32921E+0	0.43894E+0	0.0	0.0	0.0
107.23600	73.79600	1.25283E+3	1.06229E+0	1.25177E+3	0.0	0.0	0.11182E+0	0.22364E+0	0.16773E+0	0.0	0.0	0.0
108.23900	74.79900	1.27575E+3	1.70799E+0	1.27404E+3	0.0	0.0	0.11386E+0	0.34159E+0	0.17079E+0	0.0	0.0	0.0
109.24100	75.80100	1.29820E+3	1.79598E+0	1.29641E+3	0.0	0.0	0.0	0.46347E+0	0.28967E+0	0.0	0.0	0.0
110.24300	76.80300	1.32000E+3	2.06176E+0	1.31794E+3	0.0	0.0	0.11781E+0	0.41235E+0	0.29453E+0	0.0	0.0	0.0
111.24500	77.80500	1.34120E+3	1.43648E+0	1.33976E+3	0.0	0.0	0.0	0.29926E+0	0.29926E+0	0.0	0.0	0.0
112.24800	78.80800	1.36210E+3	1.09416E+0	1.36101E+3	0.0	0.0	0.0	6.07864E-2	0.18235E+0	0.0	0.0	0.0
113.25000	79.81000	1.38270E+3	0.49364E+0	1.38221E+3	0.0	0.0	0.0	0.12341E+0	0.0	0.0	0.0	0.0
114.25200	80.81200	1.40263E+3	0.87633E+0	1.40175E+3	0.0	0.0	0.0	0.18778E+0	0.0	0.0	0.0	0.0
115.25400	81.81400	1.42205E+3	1.20577E+0	1.42084E+3	0.0	0.0	0.0	0.25384E+0	6.34616E-2	0.0	0.0	6.34616E-2
116.25600	82.81600	1.44132E+3	1.22211E+0	1.44010E+3	0.0	0.0	0.0	0.25728E+0	6.43216E-2	0.0	0.0	6.43216E-2
117.25900	83.81900	1.46001E+3	1.23796E+0	1.45877E+3	0.0	0.0	6.51556E-2	0.19546E+0	0.0	0.0	0.0	0.0
118.26100	84.82100	1.47822E+3	0.79162E+0	1.47743E+3	0.0	0.0	0.0	0.26387E+0	0.0	0.0	0.0	0.0
119.26300	85.82300	1.49642E+3	0.93493E+0	1.49549E+3	0.0	0.0	0.0	0.20034E+0	6.67807E-2	0.0	0.0	0.0
120.26500	86.82500	1.51377E+3	0.81066E+0	1.51296E+3	0.0	0.0	0.0	0.20266E+0	0.0	0.0	0.0	0.0
121.26700	87.82700	1.53079E+3	1.29798E+0	1.52949E+3	0.0	0.0	0.0	6.83146E-2	0.0	0.0	0.0	6.83146E-2
122.27000	88.83000	1.54823E+3	0.89821E+0	1.54733E+3	0.0	0.0	0.0	0.13818E+0	0.0	0.0	0.0	0.13818E+0
123.27200	89.83200	1.56415E+3	0.62823E+0	1.56352E+3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
124.27400	90.83400	1.58026E+3	1.05783E+0	1.57920E+3	0.0	0.0	0.0	0.0	7.05219E-2	0.0	0.0	0.0
125.27600	91.83600	1.59689E+3	0.99770E+0	1.59589E+3	0.0	0.0	0.0	7.12641E-2	0.0	0.0	0.0	7.12641E-2
126.27900	92.83900	1.61125E+3	0.93477E+0	1.61032E+3	0.0	0.0	0.0	7.19053E-2	0.0	0.0	0.0	0.0
127.28100	93.84100	1.62719E+3	0.72617E+0	1.62647E+3	0.0	0.0	0.0	0.0	0.0	0.0	7.26166E-2	0.14523E+0
128.28300	94.84300	1.64219E+3	0.29314E+0	1.64190E+3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

