Evaporation residue cross section (mb) calculated using Monte-Carlo procedure (statistics: 10308 events for each energy)
Ecm(MeV)	E^*(MeV)	Sigma_fus	Sigma_surv	Sigma_fiss	3n	5n	6n	4n	7n	2n	8n	9n	
80.17650	46.73650	3.67852E+2	2.01912E+2	1.65940E+2	2.06623E+1	1.76646E+1	0.0	1.24723E+2	0.0	3.56861E-2	0.0	0.0
81.17870	47.73870	4.13070E+2	2.13708E+2	1.99362E+2	1.81930E+1	2.54061E+1	0.0	1.24426E+2	0.0	0.16029E+0	0.0	0.0
82.18090	48.74090	4.57030E+2	2.17253E+2	2.39777E+2	1.47644E+1	3.32087E+1	0.0	1.22238E+2	0.0	4.43374E-2	0.0	0.0
83.18320	49.74320	4.99778E+2	2.18277E+2	2.81501E+2	1.20242E+1	4.04845E+1	0.0	1.14181E+2	0.0	4.84845E-2	0.0	0.0
84.18540	50.74540	5.41358E+2	2.16480E+2	3.24878E+2	8.61300E+0	4.97873E+1	5.25183E-2	1.04459E+2	0.0	0.0	0.0	0.0
85.18760	51.74760	5.81813E+2	2.17531E+2	3.64282E+2	6.66026E+0	5.99988E+1	0.22577E+0	9.08730E+1	0.0	0.0	0.0	0.0
86.18980	52.74980	6.21183E+2	2.19053E+2	4.02130E+2	4.82098E+0	6.90002E+1	0.24104E+0	8.24990E+1	0.0	0.0	0.0	0.0
87.19200	53.75200	6.59506E+2	2.19324E+2	4.40183E+2	2.87910E+0	7.97191E+1	0.57582E+0	7.27453E+1	0.0	0.0	0.0	0.0
88.19420	54.75420	6.96820E+2	2.14224E+2	4.82596E+2	2.83920E+0	8.55816E+1	0.60840E+0	5.81360E+1	0.0	0.0	0.0	0.0
89.19650	55.75650	7.33161E+2	2.14016E+2	5.19144E+2	2.41826E+0	9.39566E+1	3.34289E+0	4.88631E+1	0.0	0.0	0.0	0.0
90.19870	56.75870	7.68560E+2	2.11078E+2	5.57482E+2	1.86399E+0	9.55108E+1	4.32446E+0	4.17534E+1	0.0	0.0	0.0	0.0
91.20090	57.76090	8.03051E+2	2.04425E+2	5.98627E+2	1.09068E+0	9.34089E+1	4.83015E+0	3.56029E+1	0.0	0.0	0.0	0.0
92.20310	58.76310	8.36664E+2	2.05838E+2	6.30826E+2	1.62333E+0	9.42343E+1	8.19782E+0	3.03563E+1	0.0	0.0	0.0	0.0
93.20530	59.76530	8.69429E+2	2.02765E+2	6.66663E+2	0.67476E+0	8.94057E+1	8.43450E+0	2.72434E+1	0.0	0.0	0.0	0.0
94.20760	60.76760	9.01373E+2	2.03132E+2	6.98240E+2	0.61210E+0	9.00673E+1	1.28543E+1	2.01121E+1	8.74440E-2	0.0	0.0	0.0
95.20980	61.76980	9.32524E+2	2.09429E+2	7.23095E+2	0.27139E+0	8.63951E+1	1.84551E+1	1.89979E+1	9.04660E-2	0.0	0.0	0.0
96.21200	62.77200	9.62907E+2	1.96262E+2	7.66645E+2	0.56048E+0	7.60387E+1	2.18588E+1	1.30779E+1	0.0	0.0	0.0	0.0
97.21420	63.77420	9.92547E+2	2.00185E+2	7.92362E+2	0.19257E+0	7.48166E+1	2.49389E+1	1.10732E+1	9.62890E-2	0.0	0.0	0.0
98.21640	64.77640	1.02147E+3	1.98090E+2	8.23377E+2	0.0	7.16454E+1	3.19085E+1	7.13481E+0	0.19818E+0	0.0	0.0	0.0
99.21870	65.77870	1.04969E+3	2.00407E+2	8.49284E+2	0.0	6.51729E+1	3.36048E+1	6.61912E+0	0.20366E+0	0.0	0.0	0.0
100.22100	66.78100	1.07724E+3	1.91245E+2	8.85998E+2	0.0	5.45519E+1	3.76220E+1	4.59824E+0	0.62703E+0	0.0	0.0	0.0
101.22300	67.78300	1.10415E+3	1.92915E+2	9.11233E+2	0.10711E+0	5.12013E+1	4.02755E+1	4.39174E+0	0.96404E+0	0.0	0.0	0.0
102.22500	68.78500	1.13043E+3	1.93231E+2	9.37203E+2	0.0	4.26600E+1	4.12343E+1	3.72863E+0	2.08365E+0	0.0	0.0	0.0
103.22800	69.78800	1.15612E+3	1.96612E+2	9.59505E+2	0.0	3.99280E+1	4.46386E+1	2.69177E+0	4.37413E+0	0.0	0.0	0.0
104.23000	70.79000	1.18119E+3	1.92167E+2	9.89025E+2	0.0	3.34602E+1	4.78986E+1	2.63557E+0	4.58359E+0	0.0	0.0	0.0
105.23200	71.79200	1.20564E+3	1.95444E+2	1.01020E+3	0.11696E+0	3.07610E+1	4.99428E+1	2.10532E+0	6.19899E+0	0.0	0.0	0.0
106.23400	72.79400	1.22949E+3	1.90006E+2	1.03949E+3	0.0	2.61214E+1	4.47283E+1	1.07348E+0	8.23001E+0	0.0	0.0	0.0
107.23600	73.79600	1.25283E+3	1.89237E+2	1.06359E+3	0.0	2.22417E+1	4.36327E+1	0.97231E+0	1.10601E+1	0.0	0.0	0.0
108.23900	74.79900	1.27575E+3	1.86882E+2	1.08887E+3	0.0	1.94308E+1	4.28221E+1	0.99010E+0	1.21288E+1	0.0	0.0	0.0
109.24100	75.80100	1.29820E+3	1.91305E+2	1.10690E+3	0.0	1.71280E+1	4.53388E+1	0.50376E+0	1.48611E+1	0.0	0.0	0.0
110.24300	76.80300	1.32000E+3	1.86834E+2	1.13317E+3	0.0	1.15250E+1	4.09779E+1	0.51222E+0	1.30617E+1	0.0	0.0	0.0
111.24500	77.80500	1.34120E+3	2.00243E+2	1.14095E+3	0.0	1.36618E+1	3.78626E+1	0.52044E+0	1.58737E+1	0.0	0.13011E+0	0.0
112.24800	78.80800	1.36210E+3	1.85525E+2	1.17658E+3	0.0	1.08355E+1	3.64707E+1	0.92498E+0	1.75747E+1	0.0	0.26428E+0	0.0
113.25000	79.81000	1.38270E+3	1.93026E+2	1.18968E+3	0.0	8.58488E+0	3.43395E+1	0.26827E+0	2.28036E+1	0.0	0.40241E+0	0.0
114.25200	80.81200	1.40263E+3	1.89684E+2	1.21294E+3	0.0	8.70858E+0	3.19768E+1	0.0	2.38125E+1	0.0	0.81642E+0	0.0
115.25400	81.81400	1.42205E+3	1.78377E+2	1.24367E+3	0.0	6.20800E+0	3.09021E+1	0.13795E+0	2.27627E+1	0.0	0.55182E+0	0.0
116.25600	82.81600	1.44132E+3	1.95056E+2	1.24626E+3	0.0	4.05493E+0	2.86642E+1	0.69912E+0	2.64270E+1	0.0	1.25843E+0	0.0
117.25900	83.81900	1.46001E+3	1.82713E+2	1.27729E+3	0.0	4.24915E+0	2.46451E+1	0.0	2.33703E+1	0.0	1.55802E+0	0.0
118.26100	84.82100	1.47822E+3	1.87430E+2	1.29079E+3	0.0	4.15874E+0	1.93597E+1	0.0	2.85376E+1	0.0	2.15107E+0	0.0
119.26300	85.82300	1.49642E+3	1.85383E+2	1.31104E+3	0.0	2.75825E+0	1.78560E+1	0.29034E+0	2.71470E+1	0.0	2.32273E+0	0.0
120.26500	86.82500	1.51377E+3	1.85476E+2	1.32829E+3	0.0	2.79022E+0	1.77693E+1	0.14685E+0	2.70211E+1	0.0	3.08393E+0	0.0
121.26700	87.82700	1.53079E+3	1.81622E+2	1.34917E+3	0.0	2.82160E+0	1.48505E+1	0.0	2.85130E+1	0.0	3.11861E+0	0.0
122.27000	88.83000	1.54823E+3	1.87747E+2	1.36049E+3	0.0	1.50197E+0	1.48695E+1	0.15019E+0	2.85375E+1	0.0	2.55335E+0	0.30039E+0
123.27200	89.83200	1.56415E+3	1.88462E+2	1.37568E+3	0.0	1.06219E+0	1.47189E+1	0.0	2.67064E+1	0.0	4.85571E+0	0.15174E+0
124.27400	90.83400	1.58026E+3	1.87797E+2	1.39246E+3	0.0	1.22643E+0	1.08846E+1	0.15330E+0	2.59083E+1	0.0	7.05198E+0	0.0
125.27600	91.83600	1.59689E+3	1.83887E+2	1.41300E+3	0.0	0.77458E+0	9.75978E+0	0.0	2.23081E+1	0.0	4.95735E+0	0.15491E+0
126.27900	92.83900	1.61125E+3	1.73349E+2	1.43790E+3	0.0	0.62524E+0	8.90972E+0	0.0	2.28214E+1	0.0	8.44079E+0	0.15631E+0
127.28100	93.84100	1.62719E+3	1.82799E+2	1.44439E+3	0.0	0.63142E+0	8.20857E+0	0.0	2.30472E+1	0.0	7.26143E+0	0.15785E+0
128.28300	94.84300	1.64219E+3	1.90060E+2	1.45213E+3	0.0	0.47793E+0	7.80630E+0	0.0	2.08699E+1	0.0	7.80630E+0	0.0

