Evaporation residue cross section (mb) calculated using Monte-Carlo procedure (statistics: 8705 events for each energy)
Ecm(MeV)	E^*(MeV)	Sigma_fus	Sigma_surv	Sigma_fiss	3n	5n	4n	8n	6n	2n	7n	9n	
85.18760	51.74760	5.81813E+2	3.48219E+1	5.46991E+2	0.0	2.51306E+1	6.95101E+0	0.0	0.20051E+0	0.0	0.0	0.0
86.18980	52.74980	6.21183E+2	3.10414E+1	5.90142E+2	0.0	2.37627E+1	4.63836E+0	0.0	0.42815E+0	0.0	0.0	0.0
87.19200	53.75200	6.59506E+2	2.80319E+1	6.31474E+2	0.0	2.03042E+1	3.56080E+0	0.0	1.43947E+0	0.0	0.0	0.0
88.19420	54.75420	6.96820E+2	2.95378E+1	6.67283E+2	0.0	2.36142E+1	2.16130E+0	0.0	1.60097E+0	0.0	0.0	0.0
89.19650	55.75650	7.33161E+2	2.87200E+1	7.04441E+2	0.0	2.02977E+1	2.27402E+0	0.0	3.20047E+0	0.0	0.0	0.0
90.19870	56.75870	7.68560E+2	2.48977E+1	7.43663E+2	0.0	1.61570E+1	1.76579E+0	0.0	3.70816E+0	0.0	0.0	0.0
91.20090	57.76090	8.03051E+2	2.97050E+1	7.73346E+2	0.0	1.96496E+1	0.73801E+0	0.0	5.07385E+0	0.0	0.0	0.0
92.20310	58.76310	8.36664E+2	2.58544E+1	8.10810E+2	0.0	1.42247E+1	0.19222E+0	0.0	6.53569E+0	0.0	0.0	0.0
93.20530	59.76530	8.69429E+2	2.86647E+1	8.40764E+2	0.0	1.39828E+1	0.79901E+0	0.0	8.18991E+0	0.0	0.0	0.0
94.20760	60.76760	9.01373E+2	2.17448E+1	8.79628E+2	0.0	1.00440E+1	0.20709E+0	0.0	8.07663E+0	0.0	0.0	0.0
95.20980	61.76980	9.32524E+2	2.27105E+1	9.09813E+2	0.0	7.28451E+0	0.53562E+0	0.0	1.16766E+1	0.0	0.0	0.0
96.21200	62.77200	9.62907E+2	1.99107E+1	9.42996E+2	0.0	6.41569E+0	0.0	0.0	1.03978E+1	0.0	0.0	0.0
97.21420	63.77420	9.92547E+2	1.93835E+1	9.73164E+2	0.0	5.81504E+0	0.0	0.0	9.23565E+0	0.0	0.11402E+0	0.0
98.21640	64.77640	1.02147E+3	1.93615E+1	1.00211E+3	0.0	4.92839E+0	0.0	0.0	9.62210E+0	0.0	0.70405E+0	0.0
99.21870	65.77870	1.04969E+3	2.11023E+1	1.02859E+3	0.0	3.01462E+0	0.12058E+0	0.0	1.18173E+1	0.0	0.72350E+0	0.0
100.22100	66.78100	1.07724E+3	1.84387E+1	1.05880E+3	0.0	3.21750E+0	0.0	0.0	9.40499E+0	0.0	1.48500E+0	0.0
101.22300	67.78300	1.10415E+3	1.85187E+1	1.08563E+3	0.0	2.66365E+0	0.0	0.0	9.38621E+0	0.0	0.76104E+0	0.0
102.22500	68.78500	1.13043E+3	1.79207E+1	1.11251E+3	0.0	1.42846E+0	0.0	0.0	9.22008E+0	0.0	2.98679E+0	0.0
103.22800	69.78800	1.15612E+3	1.92575E+1	1.13686E+3	0.0	0.92967E+0	0.0	0.0	9.56237E+0	0.0	2.39059E+0	0.0
104.23000	70.79000	1.18119E+3	1.77756E+1	1.16342E+3	0.0	0.94983E+0	0.0	0.0	8.27717E+0	0.0	4.34212E+0	0.0
105.23200	71.79200	1.20564E+3	1.50965E+1	1.19055E+3	0.0	0.41550E+0	0.0	0.0	7.06351E+0	0.0	2.63151E+0	0.0
106.23400	72.79400	1.22949E+3	1.70900E+1	1.21240E+3	0.0	0.28248E+0	0.0	0.0	5.64959E+0	0.0	3.67224E+0	0.0
107.23600	73.79600	1.25283E+3	1.59752E+1	1.23685E+3	0.0	0.86352E+0	0.0	0.14392E+0	4.74938E+0	0.0	4.89330E+0	0.0
108.23900	74.79900	1.27575E+3	1.56813E+1	1.26007E+3	0.0	0.29310E+0	0.0	0.0	5.12939E+0	0.0	4.98283E+0	0.0
109.24100	75.80100	1.29820E+3	1.50624E+1	1.28314E+3	0.0	0.44739E+0	0.0	0.0	3.13179E+0	0.0	5.81619E+0	0.0
110.24300	76.80300	1.32000E+3	1.68317E+1	1.30317E+3	0.0	0.15163E+0	0.0	0.30327E+0	5.30730E+0	0.0	5.76221E+0	0.0
111.24500	77.80500	1.34120E+3	1.50990E+1	1.32610E+3	0.0	0.0	0.0	0.30814E+0	2.61922E+0	0.0	5.70066E+0	0.0
112.24800	78.80800	1.36210E+3	1.83074E+1	1.34380E+3	0.0	0.0	0.0	0.31294E+0	3.28595E+0	0.0	7.04131E+0	0.0
113.25000	79.81000	1.38270E+3	1.73135E+1	1.36539E+3	0.0	0.0	0.0	0.79420E+0	1.74724E+0	0.0	7.14780E+0	0.0
114.25200	80.81200	1.40263E+3	1.61129E+1	1.38651E+3	0.0	0.0	0.0	0.80564E+0	1.45016E+0	0.0	5.96176E+0	0.0
115.25400	81.81400	1.42205E+3	1.35589E+1	1.40849E+3	0.0	0.0	0.0	0.65343E+0	2.12368E+0	0.0	4.24735E+0	0.0
116.25600	82.81600	1.44132E+3	1.57295E+1	1.42559E+3	0.0	0.33114E+0	0.0	0.82786E+0	1.82131E+0	0.0	6.29180E+0	0.0
117.25900	83.81900	1.46001E+3	1.54303E+1	1.44458E+3	0.0	0.16772E+0	0.0	1.34176E+0	0.67088E+0	0.0	5.87022E+0	0.0
118.26100	84.82100	1.47822E+3	1.27359E+1	1.46548E+3	0.0	0.16981E+0	0.0	1.52831E+0	0.33962E+0	0.0	4.07550E+0	0.0
119.26300	85.82300	1.49642E+3	1.51275E+1	1.48129E+3	0.0	0.0	0.0	2.92236E+0	0.68761E+0	0.0	4.29759E+0	0.0
120.26500	86.82500	1.51377E+3	1.25205E+1	1.50125E+3	0.0	0.0	0.0	2.43455E+0	0.0	0.0	2.43455E+0	0.0
121.26700	87.82700	1.53079E+3	1.30131E+1	1.51778E+3	0.0	0.0	0.0	3.16534E+0	0.17585E+0	0.0	2.63778E+0	0.0
122.27000	88.83000	1.54823E+3	1.81413E+1	1.53009E+3	0.0	0.0	0.0	3.55711E+0	0.71142E+0	0.0	3.20140E+0	0.17785E+0
123.27200	89.83200	1.56415E+3	1.45544E+1	1.54959E+3	0.0	0.0	0.0	2.69525E+0	0.71873E+0	0.0	2.69525E+0	0.0
124.27400	90.83400	1.58026E+3	1.39781E+1	1.56628E+3	0.0	0.0	0.0	3.26762E+0	0.54460E+0	0.0	2.17841E+0	0.0
125.27600	91.83600	1.59689E+3	1.28411E+1	1.58404E+3	0.0	0.0	0.0	2.56823E+0	0.18344E+0	0.0	3.11856E+0	0.18344E+0
126.27900	92.83900	1.61125E+3	1.35119E+1	1.59774E+3	0.0	0.0	0.0	2.96152E+0	0.0	0.0	0.92547E+0	0.37019E+0
127.28100	93.84100	1.62719E+3	1.43933E+1	1.61280E+3	0.0	0.0	0.0	2.99082E+0	0.37385E+0	0.0	1.86926E+0	0.18692E+0
128.28300	94.84300	1.64219E+3	1.13189E+1	1.63087E+3	0.0	0.0	0.0	3.01839E+0	0.0	0.0	1.50919E+0	0.37729E+0

